RNO,NAME,YEAR,CURR_SEM,past_avg,past_count,internal_pct,attendance_pct,behavior_pct,performance_trend,performance_overall,risk_overall,risk_score,dropout_overall,dropout_score,performance_label,risk_label,dropout_label
23G31A3844,Meera Gupta,1,1,0.0,0,86.66666666666667,60.70425531914895,11.0,0.0,35.65563829787234,35.65563829787234,64.34436170212766,52.259645390070936,47.740354609929064,poor,normal,medium
23G31B9437,Celina Agarwal,1,2,64.0,1,63.33333333333333,85.89999999999999,17.0,0.0,64.735,64.735,35.265,74.56333333333332,25.43666666666668,high,low,low
23G31B7153,Divya Menon,1,2,43.0,1,60.0,83.67391304347827,98.0,0.0,56.95108695652174,56.95108695652174,43.04891304347826,78.67173913043477,21.328260869565227,medium,normal,low
23G31B9899,Suresh Malhotra,1,2,71.0,1,73.33333333333333,82.70869565217392,82.0,0.0,74.00630434782607,74.00630434782607,25.993695652173926,80.52942028985507,19.470579710144932,high,low,low
23G31B4405,Priya Bhatnagar,1,2,62.0,1,40.0,83.82477876106195,64.0,0.0,58.77371681415929,58.77371681415929,41.22628318584071,75.27734513274336,24.722654867256637,medium,normal,low
23G31A8532,Esha Bajaj,1,2,60.0,1,46.666666666666664,57.46666666666667,98.0,0.0,57.519999999999996,57.519999999999996,42.480000000000004,60.69333333333333,39.30666666666667,medium,normal,low
23G31B2628,Nikhil Mishra,1,2,62.0,1,93.33333333333333,83.01818181818182,68.0,0.0,74.85272727272728,74.85272727272728,25.14727272727272,80.4460606060606,19.5539393939394,high,low,low
23G31B3853,Shreya Desai,1,2,74.0,1,100.0,71.8843137254902,47.0,0.0,80.13264705882352,80.13264705882352,19.867352941176478,72.41901960784314,27.58098039215686,high,low,low
23G31A3227,Sneha Saxena,1,1,0.0,0,83.33333333333334,77.37614678899082,76.0,0.0,40.40642201834862,40.40642201834862,59.59357798165138,70.09663608562691,29.903363914373088,medium,normal,low
23G31B6613,Aarav Nair,1,2,70.0,1,76.66666666666667,69.84444444444445,56.0,0.0,71.27666666666666,71.27666666666666,28.723333333333343,69.15777777777777,30.842222222222233,high,low,low
23G31B2560,Sakshi Kumar,1,2,58.0,1,80.0,81.96666666666665,53.0,0.0,67.94500000000001,67.94500000000001,32.05499999999999,76.47666666666665,23.523333333333355,high,low,low
23G31A9924,Ria Chopra,1,2,91.0,1,100.0,52.333333333333336,29.0,0.0,84.8,84.8,15.200000000000003,58.63333333333333,41.36666666666667,high,low,low
23G31B6661,Vikram Iyer,1,1,0.0,0,93.33333333333333,70.4183486238532,72.0,0.0,42.16275229357798,42.16275229357798,57.83724770642202,65.82617737003058,34.17382262996942,medium,normal,low
24G31A4936,Swati Bajaj,2,3,74.5,2,93.33333333333333,78.92222222222222,35.0,-23.0,78.83833333333334,78.83833333333334,21.16166666666666,75.52888888888889,24.471111111111114,high,low,low
24G31A6990,Ria Joshi,2,4,58.666666666666664,3,86.66666666666667,77.66236559139786,12.0,2.0,67.582688172043,67.582688172043,32.41731182795699,70.09698924731184,29.90301075268816,high,low,low
24G31A2248,Mohan Bajaj,2,3,48.0,2,80.0,68.9111111111111,36.0,4.0,60.13666666666666,60.13666666666666,39.86333333333334,64.63777777777776,35.36222222222224,high,low,low
24G31B9343,Harsha Malhotra,2,3,82.5,2,70.0,76.56626506024095,66.0,27.0,77.03493975903613,77.03493975903613,22.965060240963865,75.44638554216866,24.553614457831344,high,low,low
24G31B3538,Sakshi Bajaj,2,3,75.0,2,76.66666666666667,88.9188679245283,27.0,-6.0,75.18783018867924,75.18783018867924,24.812169811320757,80.10987421383648,19.890125786163523,high,low,low
24G31B1131,Suresh Chopra,2,4,62.333333333333336,3,73.33333333333333,78.02475247524752,79.0,4.0,68.8203795379538,68.8203795379538,31.179620462046202,76.08399339933993,23.91600660066007,high,low,low
24G31B9869,Celina Sinha,2,3,73.5,2,63.33333333333333,67.51951219512195,37.0,-5.0,67.72792682926828,67.72792682926828,32.272073170731716,64.6469918699187,35.35300813008131,high,low,low
24G31B5554,Ravi Das,2,4,69.0,3,93.33333333333333,55.6037037037037,57.0,-20.0,73.69055555555555,73.69055555555555,26.309444444444452,60.85592592592592,39.14407407407408,high,low,low
24G31A9357,Nitin Verma,2,3,75.0,2,60.0,50.70598290598291,70.0,8.0,66.60589743589743,66.60589743589743,33.39410256410257,55.994188034188035,44.005811965811965,high,low,low
24G31B4510,Vivek Chopra,2,4,67.0,3,93.33333333333333,88.63119266055045,88.0,14.0,79.19467889908258,79.19467889908258,20.805321100917425,86.87516819571864,13.124831804281357,high,low,low
24G31B3722,Kumar Kumar,2,3,82.5,2,50.0,75.2608695652174,54.0,1.0,70.23913043478261,70.23913043478261,29.76086956521739,71.33260869565218,28.667391304347817,high,low,low
24G31B7659,Sneha Mishra,2,4,71.0,3,86.66666666666667,46.71028037383178,42.0,-39.0,70.60654205607476,70.60654205607476,29.39345794392524,52.66386292834892,47.33613707165108,high,low,medium
24G31B5657,Ria Bansal,2,4,63.333333333333336,3,43.333333333333336,44.21739130434782,38.0,1.0,53.19927536231884,53.19927536231884,46.80072463768116,45.418840579710135,54.581159420289865,medium,normal,medium
24G31A4618,Ria Menon,2,4,63.666666666666664,3,70.0,78.97446808510637,96.0,-29.0,69.47950354609928,69.47950354609928,30.52049645390072,78.24879432624112,21.751205673758875,high,low,low
24G31B5129,Aisha Rao,2,3,76.0,2,53.333333333333336,71.35283018867923,45.0,-34.0,66.95292452830188,66.95292452830188,33.04707547169812,67.3803144654088,32.6196855345912,high,low,low
24G31A4217,Ashok Iyer,2,4,72.66666666666667,3,63.33333333333333,63.08679245283018,46.0,-21.0,67.09635220125786,67.09635220125786,32.90364779874214,62.36075471698113,37.63924528301887,high,low,low
24G31B1203,Ananya Bhatnagar,2,4,69.66666666666667,3,50.0,87.66179775280898,95.0,46.0,67.73260299625468,67.73260299625468,32.267397003745316,82.82992509363295,17.17007490636705,high,low,low
24G31A9088,Rohan Das,2,3,69.5,2,66.66666666666666,69.76893203883493,66.0,9.0,68.51533980582523,68.51533980582523,31.484660194174765,69.05491909385111,30.94508090614889,high,low,low
24G31A7700,Ananya Sharma,2,3,78.0,2,96.66666666666667,71.46666666666665,43.0,-18.0,80.87,80.87,19.129999999999995,71.79333333333332,28.206666666666678,high,low,low
24G31A5955,Ananya Joshi,2,3,78.5,2,100.0,91.22941176470587,85.0,-1.0,87.18441176470589,87.18441176470589,12.815588235294115,90.21058823529411,9.78941176470589,high,low,low
24G31B3071,Pooja Agarwal,2,3,86.0,2,96.66666666666667,62.234042553191486,90.0,16.0,85.83510638297872,85.83510638297872,14.164893617021278,70.83049645390071,29.169503546099293,high,low,low
24G31A5960,Sneha Saxena,2,3,70.5,2,93.33333333333333,69.01016949152543,34.0,-45.0,75.30152542372882,75.30152542372882,24.69847457627118,68.09045197740113,31.90954802259887,high,low,low
24G31B8161,Kumar Pillai,2,4,72.33333333333333,3,36.666666666666664,81.08316831683169,22.0,19.0,60.42914191419142,60.42914191419142,39.57085808580858,69.85821782178218,30.141782178217824,high,low,low
24G31B7515,Kriti Joshi,2,4,78.0,3,66.66666666666666,57.7,15.0,-3.0,68.405,68.405,31.595,56.35666666666667,43.64333333333333,high,low,low
24G31B5869,Mohan Rao,2,4,69.66666666666667,3,83.33333333333334,59.83086419753087,37.0,-6.0,70.65796296296297,70.65796296296297,29.34203703703703,60.88160493827161,39.11839506172839,high,low,low
24G31A3201,Deepak Verma,2,4,60.0,3,33.33333333333333,88.75714285714285,83.0,39.0,57.46357142857143,57.46357142857143,42.53642857142857,79.76333333333332,20.23666666666668,medium,normal,low
24G31A3698,Rohan Chopra,2,4,60.666666666666664,3,93.33333333333333,69.07058823529411,48.0,-5.0,71.09392156862745,71.09392156862745,28.90607843137255,68.54941176470588,31.45058823529412,high,low,low
24G31B5066,Diya Bansal,2,3,67.5,2,76.66666666666667,82.64942528735632,81.0,19.0,73.19741379310345,73.19741379310345,26.80258620689655,80.37126436781608,19.62873563218392,high,low,low
24G31A2768,Simran Bansal,2,4,91.66666666666667,3,56.666666666666664,71.9972972972973,83.0,13.0,77.78292792792793,77.78292792792793,22.21707207207207,73.53144144144143,26.46855855855857,high,low,low
24G31A6186,Nikhil Das,2,4,57.333333333333336,3,40.0,72.57525773195876,16.0,1.0,52.35295532646048,52.35295532646048,47.64704467353952,62.13601374570446,37.86398625429554,medium,normal,low
24G31B2846,Sakshi Agarwal,2,4,78.33333333333333,3,70.0,60.88971962616822,74.0,22.0,73.0001246105919,73.0001246105919,26.999875389408103,64.85613707165109,35.14386292834891,high,low,low
24G31B5190,Harish Kapoor,2,3,67.0,2,96.66666666666667,84.06862745098039,13.0,0.0,75.76029411764706,75.76029411764706,24.239705882352936,76.51470588235293,23.485294117647072,high,low,low
24G31A7938,Sanjay Iyer,2,3,74.0,2,83.33333333333334,91.30909090909091,97.0,-36.0,80.54636363636364,80.54636363636364,19.453636363636363,89.34969696969698,10.650303030303022,high,low,low
24G31B5910,Esha Iyer,2,3,79.5,2,80.0,72.67586206896551,98.0,-1.0,79.55137931034483,79.55137931034483,20.448620689655172,76.62310344827586,23.376896551724144,high,low,low
24G31A8933,Swati Singh,2,3,71.0,2,76.66666666666667,92.8,42.0,28.0,74.52,74.52,25.480000000000004,83.92666666666666,16.073333333333338,high,low,low
24G31B6861,Sanjay Kumar,2,4,81.0,3,46.666666666666664,63.0,26.0,-16.0,65.25,65.25,34.75,59.46666666666666,40.53333333333334,high,low,low
24G31B1120,Arjun Verma,2,4,75.33333333333333,3,60.0,53.334782608695654,55.0,3.0,66.416884057971,66.416884057971,33.583115942028996,56.367681159420286,43.632318840579714,high,low,low
24G31B7379,Maya Malhotra,2,3,69.5,2,83.33333333333334,81.30265486725663,62.0,7.0,75.0453982300885,75.0453982300885,24.954601769911505,78.39519174041298,21.604808259587017,high,low,low
24G31A2945,Kavya Chopra,2,4,59.666666666666664,3,66.66666666666666,71.34736842105262,28.0,-7.0,61.93543859649122,61.93543859649122,38.06456140350878,65.37649122807017,34.623508771929835,high,low,low
24G31B6205,Bhavna Agarwal,2,4,80.33333333333333,3,36.666666666666664,73.5,26.0,-5.0,63.49166666666666,63.49166666666666,36.50833333333334,65.74999999999999,34.250000000000014,high,low,low
24G31A6988,Celina Saxena,2,3,63.5,2,40.0,62.46153846153845,50.0,-1.0,55.61923076923077,55.61923076923077,44.38076923076923,59.07307692307692,40.92692307692308,medium,normal,low
24G31A1350,Diya Joshi,2,3,78.5,2,60.0,80.7,15.0,5.0,70.105,70.105,29.894999999999996,71.84,28.159999999999997,high,low,low
24G31B1764,Vinod Patel,2,3,87.5,2,66.66666666666666,47.71467889908257,47.0,23.0,73.25720183486239,73.25720183486239,26.742798165137614,53.51694189602446,46.48305810397554,high,low,medium
24G31A8401,Amit Bajaj,2,3,70.5,2,60.0,67.63793103448276,82.0,5.0,67.49568965517241,67.49568965517241,32.50431034482759,68.59655172413794,31.40344827586206,high,low,low
24G31A1206,Isha Bhatnagar,2,4,84.0,3,56.666666666666664,61.79473684210526,39.0,5.0,70.21921052631579,70.21921052631579,29.78078947368421,61.22298245614035,38.77701754385965,high,low,low
24G31B7331,Deepak Chatterjee,2,4,81.66666666666667,3,90.0,86.95652173913044,54.0,-15.0,83.57681159420291,83.57681159420291,16.42318840579709,83.43623188405797,16.563768115942025,high,low,low
24G31B4595,Ashok Bhat,2,4,72.66666666666667,3,46.666666666666664,67.10909090909091,52.0,-8.0,62.99969696969698,62.99969696969698,37.00030303030302,64.10969696969697,35.89030303030303,high,low,low
24G31A4642,Bhavna Chopra,2,4,81.33333333333333,3,70.0,42.53076923076923,19.0,20.0,68.99628205128205,68.99628205128205,31.00371794871795,46.804871794871794,53.195128205128206,high,low,medium
24G31A7621,Vinod Dutta,2,4,61.0,3,70.0,90.28260869565217,81.0,43.0,69.09239130434783,69.09239130434783,30.907608695652172,84.39782608695651,15.602173913043487,high,low,low
24G31B2605,Rajesh Menon,2,3,57.0,2,53.333333333333336,77.74285714285713,70.0,0.0,59.66142857142857,59.66142857142857,40.33857142857143,72.45333333333332,27.54666666666668,medium,normal,low
24G31B2354,Divya Agarwal,2,3,49.5,2,36.666666666666664,80.51914893617021,92.0,7.0,52.42787234042553,52.42787234042553,47.57212765957447,74.18007092198582,25.819929078014184,medium,normal,low
24G31A4379,Divya Sharma,2,4,87.66666666666667,3,93.33333333333333,53.852941176470594,67.0,-7.0,83.26127450980391,83.26127450980391,16.73872549019609,62.497058823529414,37.502941176470586,high,low,low
24G31A1321,Anjali Desai,2,3,75.0,2,46.666666666666664,68.1720430107527,84.0,-18.0,65.9258064516129,65.9258064516129,34.0741935483871,68.28709677419356,31.712903225806443,high,low,low
24G31B1057,Rahul Chopra,2,4,72.33333333333333,3,86.66666666666667,80.03333333333333,43.0,-6.0,76.32166666666667,76.32166666666667,23.678333333333327,76.22333333333333,23.77666666666667,high,low,low
24G31B5447,Tanvi Agarwal,2,3,65.0,2,66.66666666666666,57.59059829059829,43.0,-10.0,63.28858974358974,63.28858974358974,36.71141025641026,57.78008547008546,42.21991452991454,high,low,low
24G31B5410,Aditya Chatterjee,2,3,57.0,2,40.0,47.75555555555555,37.0,-4.0,49.513333333333335,49.513333333333335,50.486666666666665,46.82888888888888,53.17111111111112,medium,normal,medium
24G31B5766,Mahesh Verma,2,4,56.333333333333336,3,73.33333333333333,66.5391304347826,58.0,-14.0,63.04753623188405,63.04753623188405,36.95246376811595,65.3440579710145,34.65594202898551,high,low,low
24G31B6609,Priya Gupta,2,4,66.33333333333333,3,33.33333333333333,80.26363636363637,63.0,-42.0,58.35621212121212,58.35621212121212,41.64378787878788,72.45121212121211,27.54878787878789,medium,normal,low
24G31B6111,Sakshi Sinha,2,4,84.33333333333333,3,33.33333333333333,85.96666666666665,45.0,13.0,67.31166666666667,67.31166666666667,32.68833333333333,76.44333333333333,23.556666666666672,high,low,low
24G31A1558,Ajay Bhat,2,4,62.0,3,33.33333333333333,81.39411764705882,77.0,55.0,57.05911764705883,57.05911764705883,42.94088235294117,74.2092156862745,25.790784313725496,medium,normal,low
24G31B9830,Vikram Mishra,2,4,84.33333333333333,3,33.33333333333333,78.55757575757575,38.0,3.0,65.85030303030302,65.85030303030302,34.149696969696976,70.55696969696969,29.443030303030312,high,low,low
24G31B9453,Arjun Dutta,2,3,85.0,2,93.33333333333333,73.64117647058823,39.0,-28.0,83.49617647058824,83.49617647058824,16.50382352941176,73.2821568627451,26.717843137254903,high,low,low
24G31A3446,Ritika Rao,2,3,75.0,2,83.33333333333334,80.22427184466021,67.0,-6.0,77.88364077669902,77.88364077669902,22.116359223300975,78.69032362459548,21.30967637540452,high,low,low
24G31A6782,Diya Bhat,2,3,85.0,2,40.0,72.8940594059406,57.0,2.0,68.28410891089108,68.28410891089108,31.715891089108922,69.22584158415842,30.774158415841583,high,low,low
24G31B7258,Ananya Desai,2,3,68.5,2,40.0,69.4782608695652,43.0,7.0,58.82173913043478,58.82173913043478,41.17826086956522,63.784782608695636,36.215217391304364,medium,normal,low
24G31A4359,Swati Bajaj,2,4,57.0,3,63.33333333333333,50.061445783132534,11.0,0.0,55.55921686746988,55.55921686746988,44.44078313253012,48.176345381526104,51.823654618473896,medium,normal,medium
24G31A2078,Nisha Das,2,3,76.5,2,73.33333333333333,59.91395348837209,53.0,-13.0,71.88709302325582,71.88709302325582,28.112906976744185,62.2231007751938,37.7768992248062,high,low,low
24G31B5571,Neha Das,2,4,74.66666666666667,3,73.33333333333333,50.01063829787235,83.0,21.0,70.98492907801419,70.98492907801419,29.01507092198581,58.107446808510645,41.892553191489355,high,low,low
24G31A6006,Ananya Iyer,2,3,65.0,2,43.333333333333336,50.80769230769231,37.0,0.0,54.97115384615385,54.97115384615385,45.02884615384615,50.09871794871795,49.90128205128205,medium,normal,medium
24G31B1434,Rohan Desai,2,3,70.5,2,63.33333333333333,64.55454545454546,19.0,3.0,64.88318181818182,64.88318181818182,35.116818181818175,60.47151515151515,39.52848484848485,high,low,low
24G31B9737,Suresh Rao,2,3,80.0,2,36.666666666666664,92.0188679245283,72.0,-18.0,68.40283018867923,68.40283018867923,31.597169811320768,83.27987421383648,16.72012578616352,high,low,low
24G31B7519,Divya Das,2,3,60.5,2,46.666666666666664,78.8590909090909,56.0,-35.0,58.87886363636363,58.87886363636363,41.12113636363637,71.51803030303029,28.481969696969713,medium,normal,low
24G31B8472,Arjun Agarwal,2,4,75.66666666666667,3,60.0,70.5391304347826,86.0,21.0,70.71420289855072,70.71420289855072,29.285797101449276,71.54405797101448,28.45594202898552,high,low,low
24G31B1005,Simran Joshi,2,4,84.33333333333333,3,66.66666666666666,61.57288135593221,80.0,18.0,75.4025988700565,75.4025988700565,24.597401129943506,66.20101694915255,33.798983050847454,high,low,low
24G31A7617,Harish Nair,2,4,75.33333333333333,3,100.0,75.17692307692307,65.0,-49.0,82.19320512820512,82.19320512820512,17.806794871794878,76.65717948717949,23.34282051282051,high,low,low
24G31B5230,Aarav Dasgupta,2,4,71.0,3,63.33333333333333,77.61666666666666,61.0,-7.0,69.1925,69.1925,30.807500000000005,73.86499999999998,26.13500000000002,high,low,low
24G31B1556,Maya Rao,2,4,88.66666666666667,3,100.0,41.93333333333333,18.0,-2.0,81.52333333333334,81.52333333333334,18.47666666666666,50.019999999999996,49.980000000000004,high,low,medium
24G31B5456,Priya Agarwal,2,4,79.66666666666667,3,33.33333333333333,47.58695652173914,37.0,-18.0,58.821376811594206,58.821376811594206,41.178623188405794,48.3108695652174,51.6891304347826,medium,normal,medium
24G31B8215,Sanjay Kumar,2,4,71.66666666666667,3,100.0,78.33076923076922,23.0,-16.0,78.73294871794873,78.73294871794873,21.26705128205127,74.29820512820511,25.70179487179489,high,low,low
24G31A1410,Suresh Kapoor,2,3,60.5,2,96.66666666666667,62.99999999999999,20.0,23.0,69.7,69.7,30.299999999999997,61.81666666666666,38.18333333333334,high,low,low
24G31A6256,Nisha Sinha,2,3,84.5,2,90.0,67.66153846153846,12.0,-3.0,79.99923076923076,79.99923076923076,20.000769230769237,66.01307692307692,33.98692307692308,high,low,low
24G31B6475,Ramesh Malhotra,2,3,61.0,2,33.33333333333333,53.41034482758621,86.0,38.0,52.81155172413793,52.81155172413793,47.18844827586207,55.42057471264368,44.57942528735632,medium,normal,low
24G31B4105,Ananya Iyer,2,3,83.0,2,93.33333333333333,75.13921568627451,97.0,22.0,85.62088235294117,85.62088235294117,14.379117647058834,79.93078431372548,20.069215686274518,high,low,low
24G31B4981,Diya Saxena,2,4,88.66666666666667,3,83.33333333333334,75.91379310344827,58.0,-28.0,83.62040229885059,83.62040229885059,16.379597701149407,76.13965517241378,23.860344827586218,high,low,low
24G31A9275,Amit Gupta,2,4,75.0,3,86.66666666666667,71.38787878787879,70.0,13.0,77.70818181818181,77.70818181818181,22.291818181818186,73.13818181818182,26.86181818181818,high,low,low
24G31A6457,Aditya Pillai,2,4,57.333333333333336,3,46.666666666666664,64.6037037037037,34.0,33.0,54.05722222222222,54.05722222222222,45.94277777777778,59.022592592592595,40.977407407407405,medium,normal,low
24G31B9707,Simran Bajaj,2,4,80.66666666666667,3,80.0,93.39999999999999,81.0,13.0,82.39333333333333,82.39333333333333,17.60666666666667,89.54666666666665,10.453333333333347,high,low,low
24G31B2419,Ajay Iyer,2,4,73.33333333333333,3,96.66666666666667,86.15454545454546,55.0,-34.0,81.33984848484847,81.33984848484847,18.660151515151526,82.80818181818182,17.191818181818178,high,low,low
24G31A1721,Rahul Dutta,2,4,67.0,3,93.33333333333333,84.9888888888889,59.0,-1.0,77.19833333333334,77.19833333333334,22.801666666666662,81.42555555555556,18.57444444444444,high,low,low
24G31A7431,Kumar Das,2,4,85.66666666666667,3,73.33333333333333,68.64893617021276,69.0,-17.0,78.58067375886525,78.58067375886525,21.419326241134755,70.85425531914893,29.145744680851067,high,low,low
24G31A7619,Harish Mishra,2,3,67.0,2,63.33333333333333,75.19354838709677,70.0,2.0,67.27903225806452,67.27903225806452,32.72096774193548,72.66881720430106,27.331182795698936,high,low,low
